external_record_id,doc_id,doc_doi,doc_title,is_fluorinated,external_hlm,external_rlm,hlm_assay_ids,rlm_assay_ids,hlm_endpoint_class,rlm_endpoint_class,same_endpoint_class,strict_total_intrinsic_pair,source_unit_per_ug_flag,full_inchikey_overlap,hlm_full_inchikeys,rlm_full_inchikeys,manual_source_review_required,hlm_source_units,rlm_source_units,hlm_assay_description,rlm_assay_description
OA35PAIR_00001,65507.0,10.1021/ml3000148,"A Potent and Orally Efficacious, Hydroxyethylamine-Based Inhibitor of β-Secretase.",1,1.919444210465237,2.4933186082321015,853107,853106,total_intrinsic,total_intrinsic,1,1,0,1,AAHFBZODUHKGBC-CCDWMCETSA-N,AAHFBZODUHKGBC-CCDWMCETSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 1 uM after 30 mins,Intrinsic clearance in rat liver microsomes at 1 uM after 30 mins
OA35PAIR_00002,59152.0,10.1016/j.bmcl.2011.07.076,Discovery of a highly potent series of TLR7 agonists.,1,1.2723058444020865,1.2966651902615312,772830,772831,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,AAOTVWDBODRGRV-UHFFFAOYSA-N,AAOTVWDBODRGRV-UHFFFAOYSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Clearance in human liver microsomes,Clearance in rat liver microsomes
OA35PAIR_00003,119570.0,10.1016/j.ejmech.2021.113189,Discovery of novel positive allosteric modulators of the α7 nicotinic acetylcholine receptor: Scaffold hopping approach.,0,0.5453071164658241,1.255272505103306,2081460,2081462,total_intrinsic,total_intrinsic,1,1,0,1,ABACVOXFUHDKNZ-UHFFFAOYSA-N,ABACVOXFUHDKNZ-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsome at 1 to 2.5 uM up to 40 mins,Intrinsic clearance in rat liver microsome at 1 to 2.5 uM up to 40 mins
OA35PAIR_00004,123813.0,10.1021/acs.jmedchem.2c00313,SAGE-718: A First-in-Class <i>N</i>-Methyl-d-Aspartate Receptor Positive Allosteric Modulator for the Potential Treatment of Cognitive Impairment.,0,-0.7818752513737975,0.7323937598229686,2223393;2223403,2223385;2223394,total_intrinsic,total_intrinsic,1,1,0,1,ABAMKJIAQACLMF-MBOCNQOASA-N,ABAMKJIAQACLMF-MBOCNQOASA-N,0,mL.min-1.kg-1 | mL.min-1.g-1,mL.min-1.g-1 | mL.min-1.kg-1,Metabolic stability in human liver microsomes assessed as clearance at 10 uM preincubated for 5 mins followed by NADPH addition and measured upto 65 mins by LC-MS/MS analysis | Metabolic stability in human liver microsomes assessed as intrinsic clearance at 10 uM preincubated for 5 mins followed by NADPH addition and measured upto 65 mins by LC-MS/MS analysis,Metabolic stability in rat liver microsomes assessed as intrinsic clearance at 10 uM preincubated for 5 mins followed by NADPH addition and measured upto 65 mins by LC-MS/MS analysis | Metabolic stability in rat liver microsomes assessed as clearance at 10 uM preincubated for 5 mins followed by NADPH addition and measured upto 65 mins by LC-MS/MS analysis
OA35PAIR_00006,45778.0,10.1016/j.bmcl.2008.08.042,Optimization of a series of multi-isoform PI3 kinase inhibitors.,0,1.4831592097169797,1.1583624920952498,497047,497046,total_intrinsic,total_intrinsic,1,1,0,1,ABVGSFPPWPDZDN-UHFFFAOYSA-N,ABVGSFPPWPDZDN-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsomes assessed as intrinsic clearance per mg of protein at 0.5 uM,Metabolic stability in rat liver microsomes assessed as intrinsic clearance per mg of protein at 0.5 uM
OA35PAIR_00007,61468.0,10.1016/j.bmcl.2012.01.023,"The discovery of aminopyrazines as novel, potent Na(v)1.7 antagonists: hit-to-lead identification and SAR.",0,1.5866998016240492,2.100370545117563,811996,811997,total_intrinsic,total_intrinsic,1,1,0,1,ABYINJFKAFRKKD-UHFFFAOYSA-N,ABYINJFKAFRKKD-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00008,60417.0,10.1016/j.bmcl.2011.09.114,Novel cyclohexyl-amides as potent antibacterials targeting bacterial type IIA topoisomerases.,0,-0.0287241512618947,0.7176705030022621,792589,793474,total_intrinsic,total_intrinsic,1,1,0,1,ACBPZQONZQVIAJ-RWXRFDSASA-N,ACBPZQONZQVIAJ-RWXRFDSASA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00009,21037.0,10.1021/jm0499256,Rational approaches to discovery of orally active and brain-penetrable quinazolinone inhibitors of poly(ADP-ribose)polymerase.,1,2.1931245983544616,3.092018470752797,301758,301757,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,ACCULLWIBRVLMN-UHFFFAOYSA-N,ACCULLWIBRVLMN-UHFFFAOYSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Clearance in human liver microsomes when incubated at 37 degree Celsius in the presence of NADPH-generating system,Clearance in rat liver microsomes when incubated at 37 degree Celsius in the presence of NADPH-generating system
OA35PAIR_00010,62030.0,10.1016/j.bmcl.2012.04.072,Discovery and optimization of a potent and selective triazolopyridinone series of c-Met inhibitors.,0,1.9924651478080433,2.204662511748219,819880,819878,total_intrinsic,total_intrinsic,1,1,0,1,ACDVIHRBYWUYPZ-HNNXBMFYSA-N,ACDVIHRBYWUYPZ-HNNXBMFYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00011,110706.0,10.1016/j.bmcl.2019.03.001,A potent seven-membered cyclic BTK (Bruton's tyrosine Kinase) chiral inhibitor conceived by structure-based drug design to lock its bioactive conformation.,1,1.5305838596451178,1.534026106056135,1821703,1821704,total_intrinsic,total_intrinsic,1,1,0,1,ACFBKRAWAGNCMP-UHFFFAOYSA-N,ACFBKRAWAGNCMP-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 1 uM preincubated for 1 hr followed by NADPH addition and measured by LC/MS/MS analysis,Intrinsic clearance in rat liver microsomes at 1 uM preincubated for 1 hr followed by NADPH addition and measured by LC/MS/MS analysis
OA35PAIR_00012,55806.0,10.1016/j.bmcl.2011.01.113,"N-benzylimidazole carboxamides as potent, orally active stearoylCoA desaturase-1 inhibitors.",1,1.4814856258274134,2.114410802397837,728491,728490,total_intrinsic,total_intrinsic,1,1,0,1,ACFDGEIOKJPZDC-UHFFFAOYSA-N,ACFDGEIOKJPZDC-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes assessed per mg of protein,Intrinsic clearance in rat liver microsomes assessed per mg of protein
OA35PAIR_00013,37394.0,10.1016/j.bmcl.2006.12.033,Synthesis and biological evaluation of fenobam analogs as mGlu5 receptor antagonists.,0,0.3692158574101428,1.4014005407815442,453954,453953,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,ACFVCICQJNUBAB-UHFFFAOYSA-N,ACFVCICQJNUBAB-UHFFFAOYSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsomes,Metabolic stability in rat liver microsomes
OA35PAIR_00016,74184.0,10.1021/jm400402q,"Synthesis, structure-activity relationships, and in vivo efficacy of the novel potent and selective anaplastic lymphoma kinase (ALK) inhibitor 5-chloro-N2-(2-isopropoxy-5-methyl-4-(piperidin-4-yl)phenyl)-N4-(2-(isopropylsulfonyl)phenyl)pyrimidine-2,4-diamine (LDK378) currently in phase 1 and phase 2 clinical trials.",0,1.7309436934277358,1.577491799837225,971480,971482,total_intrinsic,total_intrinsic,1,1,0,1,ADAQBVKANMBBGO-UHFFFAOYSA-N,ADAQBVKANMBBGO-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00017,61778.0,10.1016/j.bmc.2012.03.036,"Structure-activity relationships and key structural feature of pyridyloxybenzene-acylsulfonamides as new, potent, and selective peroxisome proliferator-activated receptor (PPAR) γ Agonists.",1,1.92551835817743,1.4313637641589874,815391,815392,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,ADFCNDWZLVACPM-UHFFFAOYSA-N,ADFCNDWZLVACPM-UHFFFAOYSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Clearance in human liver microsomes at 1 umol/L after 20 mins by HPLC analysis in presence of NADPH,Clearance in rat liver microsomes at 1 umol/L after 20 mins by HPLC analysis in presence of NADPH
OA35PAIR_00018,58563.0,10.1016/j.bmcl.2011.06.023,"Identification of MK-5710 ((8aS)-8a-methyl-1,3-dioxo-2-[(1S,2R)-2-phenylcyclo- propyl]-N-(1-phenyl-1H-pyrazol-5-yl)hexahydro-imidazo[1,5-a]pyrazine-7(1H)-carboxamide), a potent smoothened antagonist for use in Hedgehog pathway dependent malignancies, part 2.",1,4.874365835730049,5.323458366849468,762255,762253,total_intrinsic,total_intrinsic,1,1,0,1,ADIHLQVAMJMPDL-PBHICJAKSA-N,ADIHLQVAMJMPDL-PBHICJAKSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00019,119963.0,10.1021/acs.jmedchem.0c01964,Novel Sigma 1 Receptor Antagonists as Potential Therapeutics for Pain Management.,0,1.337698805964078,1.7294887691795613,2094378,2094376,total_intrinsic,total_intrinsic,1,1,0,1,ADNWKOLBPRHQQM-UHFFFAOYSA-N,ADNWKOLBPRHQQM-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 10 uM incubated for 1 hr in presence of NADPH by LC-MS/MS analysis,Intrinsic clearance in rat liver microsomes at 10 uM incubated for 1 hr in presence of NADPH by LC-MS/MS analysis
OA35PAIR_00020,58353.0,10.1016/j.bmcl.2011.05.092,Optimisation of pharmacokinetic properties to afford an orally bioavailable and selective V1A receptor antagonist.,0,2.2112006620002567,2.65667304588485,758294,758295,total_intrinsic,total_intrinsic,1,1,0,1,ADOTWAYEZMWJBX-QHAWAJNXSA-N,ADOTWAYEZMWJBX-QHAWAJNXSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00021,44059.0,10.1016/j.bmcl.2008.06.096,Structural modifications of N-arylamide oxadiazoles: Identification of N-arylpiperidine oxadiazoles as potent and selective agonists of CB2.,1,2.400624321661767,2.9513165865183835,514029,514028,total_intrinsic,total_intrinsic,1,1,0,1,AEKOYIYPZKHXPB-AWEZNQCLSA-N;AEKOYIYPZKHXPB-CQSZACIVSA-N,AEKOYIYPZKHXPB-AWEZNQCLSA-N;AEKOYIYPZKHXPB-CQSZACIVSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsome assessed as intrinsic clearance,Metabolic stability in rat liver microsome assessed as intrinsic clearance
OA35PAIR_00022,39211.0,10.1021/jm701097z,"Naphthamides as novel and potent vascular endothelial growth factor receptor tyrosine kinase inhibitors: design, synthesis, and evaluation.",0,1.9712758487381052,2.2095150145426308,474876,474875,total_intrinsic,total_intrinsic,1,1,0,1,AFNDEYWFNPXTKJ-UHFFFAOYSA-N,AFNDEYWFNPXTKJ-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00023,118883.0,10.1016/j.bmcl.2015.11.049,Design and synthesis of novel selective anaplastic lymphoma kinase inhibitors.,0,1.3469394626989906,1.7737864449811935,2061611,2061610,total_intrinsic,total_intrinsic,1,1,0,1,AFTBNZZMNUUEFO-UHFFFAOYSA-N,AFTBNZZMNUUEFO-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsomes assessed as intrinsic clearance,Metabolic stability in rat liver microsomes assessed as intrinsic clearance
OA35PAIR_00024,66755.0,10.1021/jm301389h,"Potent, selective, and orally bioavailable inhibitors of the mammalian target of rapamycin kinase domain exhibiting single agent antiproliferative activity.",0,1.1760912590556811,1.6434526764861874,877057,877056,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,AFTNBFPWLCGBFC-KRWDZBQOSA-N,AFTNBFPWLCGBFC-KRWDZBQOSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Clearance in human liver microsomes,Clearance in rat liver microsomes
OA35PAIR_00025,67077.0,10.1021/jm301268u,"Discovery of 2-(2-oxo-1-phenyl-5-pyridin-2-yl-1,2-dihydropyridin-3-yl)benzonitrile (perampanel): a novel, noncompetitive α-amino-3-hydroxy-5-methyl-4-isoxazolepropanoic acid (AMPA) receptor antagonist.",0,-1.2786016244784948,-1.0287241512618948,885700,885698,total_intrinsic,total_intrinsic,1,1,0,1,AFYRNYAGKRMMCW-UHFFFAOYSA-N,AFYRNYAGKRMMCW-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes after 15 mins by LC/MS/MS analysis,Intrinsic clearance in rat liver microsomes after 15 mins by LC/MS/MS analysis
OA35PAIR_00027,113650.0,10.1021/acs.jmedchem.9b01099,Development of Chemical Entities Endowed with Potent Fast-Killing Properties against <i>Plasmodium falciparum</i> Malaria Parasites.,1,-0.3297541469258759,0.0261245167454502,1913595,1913594,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,AGHYWROLEMGBLK-UHFFFAOYSA-N,AGHYWROLEMGBLK-UHFFFAOYSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Clearance in human liver microsomes at 0.5 uM measured up to 45 mins in presence of NADPH by HPLC-MS/MS analysis,Clearance in rat liver microsomes at 0.5 uM measured up to 45 mins in presence of NADPH by HPLC-MS/MS analysis
OA35PAIR_00028,72850.0,10.1016/j.bmcl.2013.02.007,N-substituted azaindoles as potent inhibitors of Cdc7 kinase.,0,2.5971025620238164,2.7055216134226674,951876,951875,total_intrinsic,total_intrinsic,1,1,0,1,AGKFRSBXJJPUFG-UHFFFAOYSA-N,AGKFRSBXJJPUFG-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00029,66601.0,10.1021/jm300953p,Identification of multiple 5-HT₄ partial agonist clinical candidates for the treatment of Alzheimer's disease.,1,1.404833716619938,1.6304278750250238,873991,873751,total_intrinsic,total_intrinsic,1,1,0,1,AGMOFKKOVMRGAK-UHFFFAOYSA-N,AGMOFKKOVMRGAK-UHFFFAOYSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00030,124666.0,10.1021/acs.jmedchem.2c00414,Multiparameter Optimization of Naphthyridine Derivatives as Selective α5-GABA<sub>A</sub> Receptor Negative Allosteric Modulators.,1,1.7213983755215052,2.7008767083769034,2253117,2253118,total_intrinsic,total_intrinsic,1,1,0,1,AGPCPYSTRMOJMO-UHFFFAOYSA-N,AGPCPYSTRMOJMO-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsomes assessed as intrinsic clearance at 2.5 uM,Metabolic stability in Wistar rat liver microsomes assessed as intrinsic clearance at 2.5 uM
OA35PAIR_00031,112814.0,10.1016/j.bmcl.2019.07.013,Discovery of a C-8 hydroxychromene as a potent degrader of estrogen receptor alpha with improved rat oral exposure over GDC-0927.,1,0.9542425094393248,1.4313637641589874,1888884,1888885,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,AIFNNQKPDNXNTJ-MHZLTWQESA-N,AIFNNQKPDNXNTJ-MHZLTWQESA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Clearance in human liver microsomes,Clearance in rat liver microsomes
OA35PAIR_00032,119055.0,10.1021/acs.jmedchem.0c01279,Synthesis and Structure-Activity Relationship of Tetra-Substituted Cyclohexyl Diol Inhibitors of Proviral Insertion of Moloney Virus (PIM) Kinases.,1,1.7853298350107671,2.0293837776852097,2068636,2068635,total_intrinsic,total_intrinsic,1,1,0,1,AISMIGRIJQYZHW-NXTZNFLJSA-N,AISMIGRIJQYZHW-NXTZNFLJSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Intrinsic clearance in human liver microsomes at 1 uM incubated for 30 mins in presence of NADPH by LC-MS/MS analysis,Intrinsic clearance in rat liver microsomes at 1 uM incubated for 30 mins in presence of NADPH by LC-MS/MS analysis
OA35PAIR_00033,112300.0,10.1016/j.bmcl.2018.12.029,"Novel, potent, selective, and brain penetrant phosphodiesterase 10A inhibitors.",0,0.670245853074124,1.4593924877592308,1872209,1872210,total_intrinsic,total_intrinsic,1,1,0,1,AJAZAZULCQZVTJ-UHFFFAOYSA-N,AJAZAZULCQZVTJ-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human hepatic microsomes,Intrinsic clearance in rat hepatic microsomes
OA35PAIR_00034,52507.0,10.1016/j.bmcl.2010.07.108,Pyrido pyrimidinones as selective agonists of the high affinity niacin receptor GPR109A: optimization of in vitro activity.,1,1.1095785469043866,1.510545010206612,652726,652727,total_intrinsic,total_intrinsic,1,1,0,1,AJRBNFYXHNKFTP-UHFFFAOYSA-N,AJRBNFYXHNKFTP-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsome measured per mg of protein,Intrinsic clearance in rat liver microsome measured per mg of protein
OA35PAIR_00035,53081.0,10.1016/j.bmcl.2010.08.009,"Discovery of potent and selective histamine H3 receptor inverse agonists based on the 3,4-dihydro-2H-pyrazino[1,2-a]indol-1-one scaffold.",0,0.0681858617461616,2.100370545117563,664623,664624,total_intrinsic,total_intrinsic,1,1,0,1,AJUFRGDVXUPOOW-UHFFFAOYSA-N,AJUFRGDVXUPOOW-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00036,108669.0,10.1016/j.bmcl.2018.02.029,Bicyclo((aryl)methyl)benzamides as inhibitors of GlyT1.,0,2.1509712320626115,2.5153438930883807,1769380,1769382,total_intrinsic,total_intrinsic,1,1,0,1,AKEGKJWULBRQSD-HWDGFJGFSA-N,AKEGKJWULBRQSD-HWDGFJGFSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in Sprague-Dawley rat liver microsomes
OA35PAIR_00037,122085.0,10.1021/acsmedchemlett.1c00682,Discovery of Phospholipase D Inhibitors with Improved Drug-like Properties and Central Nervous System Penetrance.,1,1.6232492903979006,2.4927603890268375,2165926,2165927,total_intrinsic,total_intrinsic,1,1,0,1,AKNKYCWOAJATMJ-HNNXBMFYSA-N,AKNKYCWOAJATMJ-HNNXBMFYSA-N,0,mL.min-1.kg-1,mL.min-1.kg-1,Microsomal stability in human liver microsomes assessed as intrinsic clearance,Microsomal stability in rat liver microsomes assessed as intrinsic clearance
OA35PAIR_00038,48946.0,10.1016/j.bmcl.2009.07.153,"Discovery of the imidazo[1,5-a][1,2,4]-triazolo[1,5-d][1,4]benzodiazepine scaffold as a novel, potent and selective GABA(A) alpha5 inverse agonist series.",0,3.971275848738105,3.857332496431269,599611,599610,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,AKRXCNKGZVHBKU-UHFFFAOYSA-N,AKRXCNKGZVHBKU-UHFFFAOYSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Clearance in human liver microsomes,Clearance in rat liver microsomes
OA35PAIR_00039,52012.0,10.1016/j.bmcl.2010.06.140,"Synthesis and structure-activity relationship of N-(3-azabicyclo[3.1.0]hex-6-ylmethyl)-5-(2-pyridinyl)-1,3-thiazol-2-amines derivatives as NPY Y5 antagonists.",0,0.8463371121298052,1.4014005407815442,644142,644141,total_intrinsic,total_intrinsic,1,1,0,1,ALFLSQUKTSQRFV-ACDBMABISA-N,ALFLSQUKTSQRFV-ACDBMABISA-N,0,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsomes assessed as intrinsic clearance measured per gram of tissue,Metabolic stability in rat liver microsomes assessed as intrinsic clearance measured per gram of tissue
OA35PAIR_00040,65939.0,10.1021/jm3005866,"The discovery and optimization of a novel class of potent, selective, and orally bioavailable anaplastic lymphoma kinase (ALK) inhibitors with potential utility for the treatment of cancer.",0,1.960280464436642,1.6354837468149122,863880,863881,total_intrinsic,total_intrinsic,1,1,0,1,ALPULXUSXBUSRV-KICRTILUSA-N,ALPULXUSXBUSRV-KICRTILUSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00041,65828.0,10.1021/jm300623u,"3-Oxoisoindoline-1-carboxamides: potent, state-dependent blockers of voltage-gated sodium channel Na(V)1.7 with efficacy in rat pain models.",1,2.3469394626989906,2.0261245167454502,860766,860767,total_intrinsic,total_intrinsic,1,1,0,1,ALRDTGMSXIFIEB-UHFFFAOYSA-N,ALRDTGMSXIFIEB-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00042,73675.0,10.1021/jm4000038,"Discovery of novel, induced-pocket binding oxazolidinones as potent, selective, and orally bioavailable tankyrase inhibitors.",0,1.4661258704181992,2.3044905277734875,959443,959442,total_intrinsic,total_intrinsic,1,1,0,1,AMYVNCAWBFVJCR-HFMPRLQTSA-N,AMYVNCAWBFVJCR-HFMPRLQTSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00043,54329.0,10.1021/jm100714c,"Discovery of 1-(3-{2-[4-(2-methyl-5-quinolinyl)-1-piperazinyl]ethyl}phenyl)-2-imidazolidinone (GSK163090), a Potent, selective, and orally active 5-HT1A/B/D receptor antagonist.",0,0.1473671077937864,0.1003705451175628,689719,689718,total_intrinsic,total_intrinsic,1,1,0,1,ANGUXJDGJCHGOG-UHFFFAOYSA-N,ANGUXJDGJCHGOG-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes assessed per gram of liver at 0.5 microM by HPLC/Ms/MS method,Intrinsic clearance in rat liver microsomes assessed per gram of liver at 0.5 microM by HPLC/Ms/MS method
OA35PAIR_00044,58353.0,10.1016/j.bmcl.2011.05.092,Optimisation of pharmacokinetic properties to afford an orally bioavailable and selective V1A receptor antagonist.,1,1.636387585813157,2.074816440645175,758294,758295,total_intrinsic,total_intrinsic,1,1,0,1,ANLGSZHSYWTWCO-WXFUMESZSA-N,ANLGSZHSYWTWCO-WXFUMESZSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00045,73580.0,10.1016/j.bmcl.2013.03.014,The design and synthesis of a potent glucagon receptor antagonist with favorable physicochemical and pharmacokinetic properties as a candidate for the treatment of type 2 diabetes mellitus.,1,1.3617278360175928,1.662757831681574,960254,960253,apparent_intrinsic,apparent_intrinsic,1,0,0,1,ANNYTDWZCHPDFI-UHFFFAOYSA-N,ANNYTDWZCHPDFI-UHFFFAOYSA-N,1,mL.min-1.kg-1,mL.min-1.kg-1,Apparent intrinsic clearance in human liver microsomes,Apparent intrinsic clearance in rat liver microsomes
OA35PAIR_00046,110861.0,10.1021/acs.jmedchem.9b01721,"Discovery of Highly Potent, Selective, and Orally Efficacious p300/CBP Histone Acetyltransferases Inhibitors.",1,1.0767860335080792,0.7466341989375788,1825665,1825666,total_intrinsic,total_intrinsic,1,1,0,1,AOZHPFGTZLPFKJ-CYFREDJKSA-N,AOZHPFGTZLPFKJ-CYFREDJKSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes assessed per mg protein at 0.1 uM preincubated for 10 mins followed by NADPH addition and measured up to 60 mins by UPLC-MS/MS analysis,Intrinsic clearance in rat liver microsomes assessed per mg protein at 0.1 uM preincubated for 10 mins followed by NADPH addition and measured up to 60 mins by UPLC-MS/MS analysis
OA35PAIR_00047,121631.0,10.1021/acs.jmedchem.1c00563,Fragment-Based Optimization of Dihydropyrazino-Benzimidazolones as Metabotropic Glutamate Receptor-2 Positive Allosteric Modulators against Migraine.,1,-0.092965047516583,0.6866362692622935,2149700,2149701,total_intrinsic,total_intrinsic,1,1,0,1,APVCUKKQQJRKKW-UHFFFAOYSA-N,APVCUKKQQJRKKW-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes at 2.5 uM,Intrinsic clearance in Wistar rat liver microsomes at 2.5 uM
OA35PAIR_00048,53081.0,10.1016/j.bmcl.2010.08.009,"Discovery of potent and selective histamine H3 receptor inverse agonists based on the 3,4-dihydro-2H-pyrazino[1,2-a]indol-1-one scaffold.",1,0.7671558660821804,1.48572142648158,664623,664624,total_intrinsic,total_intrinsic,1,1,0,1,AQACZABFCRPMGE-UHFFFAOYSA-N,AQACZABFCRPMGE-UHFFFAOYSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes,Intrinsic clearance in rat liver microsomes
OA35PAIR_00049,62493.0,10.1016/j.bmcl.2012.05.024,Identification of spirocyclic piperidine-azetidine inverse agonists of the ghrelin receptor.,0,1.701654317325748,2.2846562827885157,827489,827490,apparent_intrinsic,apparent_intrinsic,1,0,0,1,AQCPQLJDKUENRK-UHFFFAOYSA-N,AQCPQLJDKUENRK-UHFFFAOYSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Intrinsic apparent clearance in human liver microsomes,Intrinsic apparent clearance in rat liver microsomes
OA35PAIR_00050,125573.0,10.1016/j.bmc.2022.117150,Design and synthesis of 6-methylpyridin-2-one derivatives as novel and potent GluN2A positive allosteric modulators for the treatment of cognitive impairment.,0,1.2442771208018428,1.670245853074124,2283606,2283607,generic_microsomal_clearance,generic_microsomal_clearance,1,0,0,1,AQDXOXTYCRPSFT-QZTJIDSGSA-N,AQDXOXTYCRPSFT-QZTJIDSGSA-N,1,mL.min-1.g-1,mL.min-1.g-1,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,Metabolic stability in rat liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis
OA35PAIR_00051,65822.0,10.1021/jm3007257,"(1R,2R)-N-(1-cyanocyclopropyl)-2-(6-methoxy-1,3,4,5-tetrahydropyrido[4,3-b]indole-2-carbonyl)cyclohexanecarboxamide (AZD4996): a potent and highly selective cathepsin K inhibitor for the treatment of osteoarthritis.",0,1.701654317325748,2.470116353151004,860187,860191,total_intrinsic,total_intrinsic,1,1,0,1,AQGUNNOFRISWLL-HZPDHXFCSA-N,AQGUNNOFRISWLL-HZPDHXFCSA-N,0,mL.min-1.g-1,mL.min-1.g-1,Intrinsic clearance in human liver microsomes assessed as metabolic turnover,Intrinsic clearance in rat liver microsomes assessed as metabolic turnover
